index,Cycle,Voltage_measured,Current_measured,Temperature_measured,Voltage_load,Time,Current_load,Capacity
797,81,3.2642346683093284,-2.0089119751285884,36.11397490350164,2.36,2165.0,1.999,1.4782779285546637
798,81,3.096953402001336,-2.0091973467772006,38.0539284199078,2.196,2474.156,1.999,1.4782779285546637
799,81,3.3070193560116525,-0.0026723526666152532,38.8100133733339,0.0,2785.25,0.0006,1.4782779285546637
800,82,3.7413851747644205,-2.008961710320694,27.259811834146166,2.831,310.078,1.999,1.478459982215684
801,82,3.623489500604244,-2.0102904356273688,29.25877784466213,2.715,619.125,1.999,1.478459982215684
802,82,3.531438254294318,-2.0100367041553127,30.397196585531038,2.624,928.359,1.999,1.478459982215684
803,82,3.456501538095366,-2.0085603136323282,31.967734579752133,2.549,1237.484,1.999,1.478459982215684
804,82,3.3958192786811527,-2.0128803470657353,33.44730507818137,2.488,1546.5,1.9992,1.478459982215684
805,82,3.338782043470827,-2.011560816486525,34.9669984215097,2.431,1855.641,1.9992,1.478459982215684
806,82,3.265438363806917,-2.012649767423863,36.61376192144032,2.358,2164.578,1.9992,1.478459982215684
807,82,3.097812743926428,-2.0121319375892606,38.55249095694812,2.193,2473.75,1.999,1.478459982215684
808,82,3.3013299268450558,-0.004063550455045755,39.29710882098812,0.0,2784.422,0.0008,1.478459982215684
809,83,3.7452572793302523,-2.0095692620422843,27.493232630356477,2.838,300.641,1.9988,1.473214844899973
810,83,3.6292733406813045,-2.0124439491801036,29.50095079605985,2.724,600.61,1.999,1.473214844899973
811,83,3.5382231774949084,-2.010825673124003,30.570214229724012,2.634,900.422,1.999,1.473214844899973
812,83,3.4639099061435648,-2.009136516383506,32.06772014528617,2.559,1200.203,1.999,1.473214844899973
813,83,3.4031008978213055,-2.0079574007216667,33.52695605550572,2.498,1500.219,1.999,1.473214844899973
814,83,3.34823776517862,-2.01051650447711,34.96489181665088,2.444,1799.969,1.999,1.473214844899973
815,83,3.2819464317902614,-2.0096240017081337,36.5295635608111,2.377,2099.797,1.999,1.473214844899973
816,83,3.154569655668613,-2.0082247540874336,38.29741759585565,2.252,2399.735,1.999,1.473214844899973
817,83,3.059580912700397,-0.0018934815911767077,40.54932131137687,0.0,2699.656,0.0006,1.473214844899973
818,83,3.492001133198949,-0.004237312113792644,35.85861188904494,0.0,3008.11,0.0006,1.473214844899973
819,84,3.741424532401104,-2.0115178156650386,27.398310079186817,2.833,300.672,1.9988,1.4675164935067897
820,84,3.625123115683918,-2.0112264037059195,29.37916922557421,2.72,600.141,1.9988,1.4675164935067897
821,84,3.5338091956033395,-2.0115015363501714,30.477370679352493,2.629,899.984,1.999,1.4675164935067897
822,84,3.4592504911091124,-2.0108948977438703,32.00877184200624,2.554,1199.813,1.999,1.4675164935067897
823,84,3.3981537739597463,-2.0057271924169777,33.484322148709026,2.494,1499.641,1.999,1.4675164935067897
824,84,3.3425267713628637,-2.0095902941931043,34.940782056457394,2.438,1799.375,1.999,1.4675164935067897
825,84,3.2744137561297286,-2.0097630818697154,36.520473253985216,2.37,2098.984,1.999,1.4675164935067897
826,84,3.1412972521401175,-2.011032473953095,38.32095690566354,2.239,2398.594,1.999,1.4675164935067897
827,84,3.0953439674162,-0.003804302262366711,40.481478153076196,0.0,2698.797,0.0008,1.4675164935067897
828,84,3.4931895867004665,-0.004017642454382949,35.69124884431268,0.0,3007.234,0.0006,1.4675164935067897
829,85,3.7357627800795963,-2.008516667270169,27.212728534092527,2.829,300.546,1.9988,1.4516292657521335
830,85,3.6190781743777354,-2.0138617496054882,29.164159210309354,2.715,600.312,1.9988,1.4516292657521335
831,85,3.527166505076068,-2.0092085882264294,30.310466228000053,2.624,899.921,1.9988,1.4516292657521335
832,85,3.4525067423250606,-2.009195967051824,31.829663043386102,2.549,1199.718,1.999,1.4516292657521335
833,85,3.3912143682420375,-2.0123855540361064,33.28039484785923,2.488,1499.453,1.999,1.4516292657521335
834,85,3.334501859947905,-2.0150807231044525,34.78976060034648,2.43,1799.046,1.9988,1.4516292657521335
835,85,3.2633986576212606,-2.011784522761522,36.3684409346857,2.36,2098.703,1.9988,1.4516292657521335
836,85,3.1196265274394506,-2.0115471194731165,38.22968605059215,2.218,2398.468,1.999,1.4516292657521335
837,85,3.1777928682986385,-0.0035387350988033348,40.00742840759713,0.0,2699.343,0.0006,1.4516292657521335
838,85,3.5028457023781954,-0.0040697652482405144,35.2005755965928,0.0,3008.156,0.0006,1.4516292657521335
839,86,3.7330741775941036,-2.011533616252716,26.915818394619656,2.825,300.641,1.9988,1.4519237720967177
840,86,3.6151600744235353,-2.0107296422741197,28.89875046446374,2.711,600.657,1.9988,1.4519237720967177
841,86,3.52275828837743,-2.010267868922792,30.059854586702304,2.619,900.438,1.9988,1.4519237720967177
842,86,3.447480839606118,-2.0108436890073875,31.65144965072978,2.544,1200.172,1.9988,1.4519237720967177
843,86,3.385484358312439,-2.008563595096129,33.13791790511138,2.481,1499.813,1.9988,1.4519237720967177
844,86,3.327593181040034,-2.0089976746296943,34.65813791330792,2.423,1799.578,1.999,1.4519237720967177
845,86,3.2550477507507685,-2.0102863453604938,36.27429600321259,2.35,2099.344,1.9988,1.4519237720967177
846,86,3.107090875360226,-2.010138994529065,38.14728527898787,2.205,2399.032,1.999,1.4519237720967177
847,86,3.220273441484628,-0.0023555128239130126,39.7075936416262,0.0,2700.032,0.0006,1.4519237720967177
848,86,3.516461669585485,-0.004495273093164601,34.83604073582468,0.0,3009.188,0.0006,1.4519237720967177
849,87,3.732287427590518,-2.010083635201359,27.12556386192616,2.821,300.906,1.999,1.4471484694777745
850,87,3.614685619714299,-2.0114489435088294,29.131111227678186,2.706,600.703,1.999,1.4471484694777745
851,87,3.5221619112870752,-2.0108301351200177,30.335563614147762,2.614,900.437,1.999,1.4471484694777745
852,87,3.446803178822875,-2.009327490451274,31.92597381421542,2.539,1200.312,1.999,1.4471484694777745
853,87,3.3854240289173667,-2.0123780487262124,33.45394009930603,2.478,1500.031,1.999,1.4471484694777745
854,87,3.3280687305206365,-2.0105935662189056,35.01116291865703,2.42,1799.609,1.999,1.4471484694777745
855,87,3.256393196650431,-2.0110848048494465,36.626131516824216,2.348,2099.375,1.999,1.4471484694777745
856,87,3.10749765889002,-2.0098621770362235,38.524196707324904,2.202,2399.218,1.9992,1.4471484694777745
857,87,3.266330412093376,-0.0043446983944483136,39.816179851653466,0.0,2700.609,0.0006,1.4471484694777745
858,87,3.5265936150537005,-0.001712457484423757,35.07379419401496,0.0,3009.875,0.0006,1.4471484694777745
859,88,3.7337548437869,-2.0116254601068535,27.49792890639027,2.823,300.672,1.999,1.4468538105659885
860,88,3.615514626958907,-2.0138296489881258,29.485560986073367,2.708,600.375,1.999,1.4468538105659885
861,88,3.522810784076204,-2.0107731797616863,30.679236959605515,2.616,900.156,1.999,1.4468538105659885
862,88,3.4473995850755053,-2.011249034574555,32.24988085670413,2.542,1199.797,1.999,1.4468538105659885
863,88,3.3858192959812627,-2.010308374417881,33.76170258779163,2.48,1499.625,1.999,1.4468538105659885
864,88,3.328482124374959,-2.0165661835906454,35.302102262795174,2.422,1799.406,1.999,1.4468538105659885
865,88,3.2567689479695408,-2.0089895526175523,36.92440097188013,2.35,2099.187,1.999,1.4468538105659885
866,88,3.1063429774146836,-2.0102211827318994,38.8290091859269,2.203,2398.953,1.999,1.4468538105659885
867,88,3.2545504170060977,-0.0036066713504533596,40.168909300205605,0.0,2700.25,0.0008,1.4468538105659885
868,88,3.52160268024621,-0.0043223105417139794,35.40913717027222,0.0,3009.656,0.0006,1.4468538105659885
869,89,3.7328701652640066,-2.0124790190106725,27.544800610303067,2.825,300.328,1.9988,1.4416741930284678
870,89,3.6139526136338813,-2.0108007025940875,29.537415898480663,2.707,600.078,1.9988,1.4416741930284678
871,89,3.5209363656503254,-2.009068456578264,30.74006424308069,2.615,899.875,1.999,1.4416741930284678
872,89,3.445382634478065,-2.008797263515521,32.33188858467375,2.539,1199.687,1.999,1.4416741930284678
873,89,3.383648074540847,-2.009386773593088,33.82952356108017,2.477,1499.265,1.999,1.4416741930284678
874,89,3.325989101848302,-2.0099458142548845,35.36696892686289,2.419,1799.265,1.999,1.4416741930284678
875,89,3.2536001626923072,-2.007684197039086,37.013746527376455,2.347,2099.219,1.999,1.4416741930284678
876,89,3.0993458951888315,-2.0084349747350503,38.94724541166267,2.195,2399.14,1.999,1.4416741930284678
877,89,3.2891699255594817,-0.0014312148094890677,40.029454320404184,0.0,2700.203,0.0006,1.4416741930284678
878,89,3.5314210738727394,-0.00043859191170978634,35.30303568118397,0.0,3010.125,0.0006,1.4416741930284678
879,90,3.780302616619518,-2.0084319740556054,27.202661422742853,2.872,309.969,1.999,1.5935866593100128
880,90,3.6654377297847223,-2.0118617132660384,29.72270631141631,2.761,619.125,1.999,1.5935866593100128
881,90,3.568875338408493,-2.0081145957562794,30.366828429132063,2.664,928.297,1.999,1.5935866593100128
882,90,3.4906884794336155,-2.010823676620186,31.695116795345573,2.584,1237.453,1.999,1.5935866593100128
883,90,3.4276640523893196,-2.009539435869793,33.08970845220402,2.521,1546.563,1.999,1.5935866593100128
884,90,3.3759386137122074,-2.0089046575470406,34.43548279107802,2.47,1855.75,1.999,1.5935866593100128
885,90,3.3228308673897855,-2.008641176528032,35.932506811616165,2.415,2164.875,1.9992,1.5935866593100128
886,90,3.23874502583497,-2.0093788285884804,37.44820002746012,2.333,2474.25,1.999,1.5935866593100128
887,90,2.968975036940383,-2.0111538376980365,39.675210179972986,2.069,2783.578,1.999,1.5935866593100128
888,90,3.458715407601554,-0.0045697822258978634,37.78991305214809,0.0,3098.985,0.0006,1.5935866593100128
889,91,3.767187037349506,-2.013734787645265,27.739175633078588,2.861,300.875,1.999,1.5463902376915637
890,91,3.652337868393022,-2.0117305129482634,29.812072308969324,2.751,600.672,1.999,1.5463902376915637
891,91,3.5651248042004613,-2.010618545662104,30.611883178577347,2.665,900.422,1.999,1.5463902376915637
892,91,3.4925626097277913,-2.010693209934648,31.96347153449798,2.593,1200.047,1.999,1.5463902376915637
893,91,3.4339291975982866,-2.007814940125996,33.26237174550067,2.535,1499.703,1.999,1.5463902376915637
894,91,3.385503532852538,-2.012903123276696,34.56939159028592,2.486,1799.469,1.999,1.5463902376915637
895,91,3.333133519807228,-2.0094935739800355,35.91647201018587,2.435,2099.25,1.999,1.5463902376915637
896,91,3.2522562160804918,-2.011716845185596,37.4170902861755,2.354,2399.078,1.999,1.5463902376915637
897,91,2.9785813261458127,-2.0124482057250317,39.3824814859951,2.088,2698.781,1.999,1.5463902376915637
898,91,3.4122987694482303,-0.0008079877758746998,37.76168699206064,0.0,3004.656,0.0006,1.5463902376915637
899,92,3.756886729692214,-2.011724361092434,27.800005138862197,2.849,300.594,1.9988,1.51470559175661
900,92,3.6403143042087565,-2.0085058070364155,29.753309563529132,2.735,600.375,1.999,1.51470559175661
901,92,3.552247288544938,-2.0124833973511334,30.661089155133705,2.648,900.141,1.999,1.51470559175661
902,92,3.4794478802937165,-2.0103333680195963,32.06188335665509,2.576,1199.953,1.999,1.51470559175661
903,92,3.4207579303923277,-2.0101589691237423,33.40213267891233,2.517,1499.719,1.999,1.51470559175661
904,92,3.3706762758399726,-2.0101024263316707,34.74353082326979,2.467,1799.422,1.999,1.51470559175661
905,92,3.313968760303713,-2.0087661731502475,36.16495550084287,2.41,2099.25,1.999,1.51470559175661
906,92,3.21802171582564,-2.008705292925156,37.74570770067154,2.317,2399.062,1.999,1.51470559175661
907,92,2.8188269796357317,-2.008064791115752,40.00766549678228,1.932,2698.812,1.999,1.51470559175661
908,92,3.456416253797461,-0.0034074562634129994,36.92236469424252,0.0,3005.812,0.0006,1.51470559175661
909,93,3.7516805567712437,-2.0119599708385194,27.579801087692353,2.845,300.609,1.999,1.4989786083335404
910,93,3.6337837405142515,-2.0110766521859507,29.531921686570406,2.728,600.406,1.9988,1.4989786083335404
911,93,3.5446757975575944,-2.011682932568851,30.48194780741875,2.64,900.047,1.9988,1.4989786083335404
912,93,3.4709492219791582,-2.0102369645917535,31.930461911779847,2.566,1199.781,1.9988,1.4989786083335404
913,93,3.411545792929186,-2.0121098677724993,33.2904349917926,2.507,1499.531,1.9988,1.4989786083335404
914,93,3.3599520819904813,-2.008550545266502,34.67923919264465,2.455,1799.359,1.9988,1.4989786083335404
915,93,3.3003349849449437,-2.0119799671435663,36.14832185871643,2.396,2099.14,1.999,1.4989786083335404
916,93,3.1942509047039924,-2.010794671266339,37.790265928554824,2.291,2399.125,1.999,1.4989786083335404
917,93,2.6367334370148314,-2.010857445279289,40.23442903389889,1.766,2698.89,1.999,1.4989786083335404
918,93,3.4753283631413745,-0.0017605999031738095,36.377765692700436,0.0,3007.312,0.0008,1.4989786083335404
919,94,3.746659350637035,-2.0089659518521925,27.405950510163574,2.837,300.5,1.9988,1.4831110745410492
920,94,3.627973429388073,-2.0104904721653876,29.35295123666852,2.72,600.281,1.9988,1.4831110745410492
921,94,3.537592652651521,-2.0092148896209197,30.362766882831707,2.631,900.25,1.999,1.4831110745410492
922,94,3.463219476657235,-2.007281970912546,31.848203451642785,2.557,1199.828,1.999,1.4831110745410492
923,94,3.4033040061859743,-2.0087549589303526,33.234677217772536,2.496,1499.64,1.999,1.4831110745410492
924,94,3.3505649625321845,-2.011650098527539,34.63914733303441,2.444,1799.265,1.9988,1.4831110745410492
925,94,3.288269062708195,-2.0131501126831703,36.11570140112901,2.381,2099.078,1.999,1.4831110745410492
926,94,3.173000675476762,-2.0127006443194655,37.82710351167617,2.268,2398.765,1.9988,1.4831110745410492
927,94,2.910984419303402,-0.00608284157596986,40.34325381638243,0.001,2698.468,0.0006,1.4831110745410492
928,94,3.5004862788279456,-0.003833819609302465,35.7788720277036,0.0,3007.468,0.0006,1.4831110745410492
929,95,3.742004170276447,-2.0102958171299243,27.28817453624797,2.833,300.656,1.9988,1.4729664825468278
930,95,3.6225118293105716,-2.0101854582301253,29.240892889105865,2.715,600.406,1.999,1.4729664825468278
931,95,3.531605924470885,-2.00830800803811,30.320043321814588,2.625,900.219,1.999,1.4729664825468278
932,95,3.457054833551773,-2.012074534222298,31.800061882514537,2.55,1200.031,1.999,1.4729664825468278
933,95,3.396880412216663,-2.0098122859561216,33.233576672153916,2.49,1499.578,1.999,1.4729664825468278
934,95,3.343107238997172,-2.0103977544862897,34.67824292464325,2.436,1799.39,1.999,1.4729664825468278
935,95,3.2783407968017526,-2.011596799751025,36.2077151440088,2.372,2099.187,1.999,1.4729664825468278
936,95,3.15355029488525,-2.00963610906204,37.95509242924124,2.249,2398.984,1.999,1.4729664825468278
937,95,3.052773174330416,-0.006282349393640297,40.23904056186407,0.0,2699.453,0.0008,1.4729664825468278
938,95,3.5067573013330176,-0.00014167880211207496,35.56200709546367,0.0,3008.922,0.0006,1.4729664825468278
939,96,3.7392228636587928,-2.0130367951274373,27.360437089289505,2.832,300.859,1.999,1.4627604396099307
940,96,3.619078415638129,-2.0127096458688505,29.29316744549497,2.714,600.593,1.999,1.4627604396099307
941,96,3.5277930128841217,-2.009450959294762,30.41236440319328,2.623,900.422,1.999,1.4627604396099307
942,96,3.4529378379480167,-2.0098948773735783,31.903136799433113,2.548,1200.172,1.999,1.4627604396099307
943,96,3.392390979952606,-2.0101050774349525,33.33932902914392,2.487,1499.922,1.999,1.4627604396099307
944,96,3.338041711788913,-2.0099672225553578,34.82848604074277,2.433,1799.765,1.999,1.4627604396099307
945,96,3.2717207021879546,-2.0072335769797887,36.37663560439024,2.366,2099.531,1.999,1.4627604396099307
946,96,3.140093388194658,-2.0108312514950346,38.16602388063507,2.238,2399.406,1.999,1.4627604396099307
947,96,3.168720792111054,-0.0011779300015251674,40.07742867445784,0.0,2699.797,0.0006,1.4627604396099307
948,96,3.5214925942398607,-0.0038250171543303493,35.36465502242179,0.0,3009.906,0.0006,1.4627604396099307
949,97,3.737019209750482,-2.00978871526597,27.414397415977078,2.829,300.5,1.9988,1.4518364681062514
950,97,3.6159899432701046,-2.0072711667773087,29.36011242100563,2.709,600.531,1.9988,1.4518364681062514
951,97,3.524212272399509,-2.0120074410662117,30.4673427620305,2.618,900.281,1.999,1.4518364681062514
952,97,3.449179612936959,-2.0115444674646374,31.99226111115231,2.543,1199.891,1.999,1.4518364681062514
953,97,3.388306440854748,-2.010112322923404,33.43825824223912,2.482,1499.562,1.999,1.4518364681062514
954,97,3.333526286728726,-2.0105421465300792,34.92750835711911,2.427,1799.25,1.999,1.4518364681062514
955,97,3.265577932633434,-2.0104499848649215,36.49922538495802,2.359,2099.078,1.999,1.4518364681062514
956,97,3.1273951799617388,-2.010882824133805,38.30551990331846,2.223,2398.547,1.999,1.4518364681062514
957,97,3.19449570044311,8.661553954134332e-05,40.05977866350815,0.0,2699.391,0.0006,1.4518364681062514
958,97,3.5229805332177357,-0.0036513026757429537,35.30776589438864,0.0,3009.531,0.0006,1.4518364681062514
959,98,3.733081688945721,-2.0123341204642258,27.45319204245154,2.825,300.672,1.9988,1.4468670644030392
960,98,3.6121935931430413,-2.009738246667986,29.35903988914211,2.706,600.453,1.9988,1.4468670644030392
961,98,3.5198443908878083,-2.010141251241969,30.5229275992978,2.614,900.391,1.9988,1.4468670644030392
962,98,3.444773352637639,-2.006126614758637,32.057702926967345,2.539,1200.281,1.999,1.4468670644030392
963,98,3.3839156089360953,-2.010520623616148,33.52444148885088,2.478,1500.0,1.999,1.4468670644030392
964,98,3.3282903747976915,-2.0103184031019183,35.02858695259135,2.422,1799.766,1.999,1.4468670644030392
965,98,3.258149238658865,-2.0111037507528056,36.61134889029111,2.352,2099.734,1.999,1.4468670644030392
966,98,3.1101701326675584,-2.008839107275995,38.47526195237354,2.207,2399.578,1.999,1.4468670644030392
967,98,3.2585534388212882,-0.004048604084431903,39.788627752041464,0.0,2700.422,0.0006,1.4468670644030392
968,98,3.5327934248002704,-0.003428747195580264,35.08681840203661,0.0,3010.766,0.0006,1.4468670644030392
969,99,3.731438951166721,-2.009888277074673,27.437345210124764,2.823,300.453,1.999,1.441380399427779
970,99,3.6097642480116505,-2.007903675739269,29.37893129036569,2.703,600.281,1.999,1.441380399427779
971,99,3.516946960984344,-2.008854974361068,30.56495967537412,2.61,899.703,1.999,1.441380399427779
972,99,3.4417547693866806,-2.0109648515247907,32.116607693776764,2.535,1199.5,1.999,1.441380399427779
973,99,3.3806976911305457,-2.011056754302958,33.5891007378,2.474,1499.313,1.999,1.441380399427779
974,99,3.3242379167429528,-2.0107230139899084,35.095628430477156,2.417,1798.86,1.999,1.441380399427779
975,99,3.253305320060189,-2.0093692102190683,36.69184245048177,2.346,2098.641,1.999,1.441380399427779
976,99,3.1006672554095447,-2.011801717022492,38.55958349901127,2.196,2398.453,1.999,1.441380399427779
977,99,3.2924681197994112,-0.006146230301646012,39.66446304914979,0.0,2700.485,0.0006,1.441380399427779
978,99,3.542691089671575,-0.00020885495313831135,34.98342725075162,0.0,3011.235,0.0006,1.441380399427779
979,100,3.7295411300852592,-2.0102719000102307,27.48399988726543,2.822,300.484,1.999,1.431210744960774
980,100,3.607461498320843,-2.01089423957069,29.400064109755316,2.702,600.25,1.999,1.431210744960774
981,100,3.513926605988827,-2.0098009371962204,30.62375002942153,2.609,900.093,1.9988,1.431210744960774
982,100,3.4387667491673084,-2.0105109631857,32.173043453290106,2.534,1199.75,1.999,1.431210744960774
983,100,3.377392290380001,-2.0084604268433304,33.68524164259521,2.472,1499.531,1.999,1.431210744960774
984,100,3.3204474074303727,-2.0114425269781777,35.20898153200375,2.414,1799.484,1.999,1.431210744960774
985,100,3.2479066160085432,-2.0134265792770694,36.83359431373477,2.342,2099.484,1.999,1.431210744960774
986,100,3.088307421881379,-2.0102334158692807,38.72924853252173,2.185,2399.406,1.999,1.431210744960774
987,100,3.3099598275770985,-0.0035824936640720534,39.62517489385805,0.0,2701.281,0.0006,1.431210744960774
988,100,3.545450065149139,-0.003290308416603807,34.94824440543795,0.0,3012.0,0.0008,1.431210744960774
989,101,3.727115661129332,-2.011677639973448,27.487301498648353,2.818,300.484,1.999,1.4260247179525716
990,101,3.604704705519785,-2.010288562381051,29.412575751776753,2.698,600.359,1.9988,1.4260247179525716
991,101,3.511031499406547,-2.0111481065201904,30.64994851726178,2.605,900.047,1.999,1.4260247179525716
992,101,3.435544646417556,-2.008823538383882,32.22778517247572,2.529,1199.875,1.999,1.4260247179525716
993,101,3.3740084690101786,-2.006281961718247,33.71941685088089,2.468,1499.718,1.999,1.4260247179525716
994,101,3.3168420884666703,-2.0116102538477234,35.26183048476699,2.41,1799.656,1.999,1.4260247179525716
995,101,3.2428082005543497,-2.0078492197190845,36.89925731220756,2.336,2099.656,1.999,1.4260247179525716
996,101,3.0764042198760517,-2.011523590996151,38.81742550577802,2.173,2399.39,1.999,1.4260247179525716
997,101,3.3298947287997445,-0.006033219007538646,39.51332762654614,0.0,2701.593,0.0006,1.4260247179525716
998,101,3.549925959367978,-0.0033696332781370246,34.87870780639173,0.0,3012.265,0.0006,1.4260247179525716
999,102,3.7242171349363136,-2.0111608944661823,27.50884904804879,2.815,300.609,1.9988,1.420487649966195
1000,102,3.6011232891366447,-2.00990200131017,29.38174524959868,2.695,600.5,1.9988,1.420487649966195
1001,102,3.5073863379716452,-2.008428764134485,30.66838054710938,2.602,900.391,1.999,1.420487649966195
1002,102,3.4317630532810983,-2.011584532914316,32.2584616774665,2.526,1200.172,1.999,1.420487649966195
1003,102,3.3702526826280876,-2.012851356285083,33.7730054117379,2.464,1500.016,1.999,1.420487649966195
1004,102,3.3123580903947096,-2.0101524646442273,35.3044314802609,2.406,1799.75,1.999,1.420487649966195
1005,102,3.2365431839594443,-2.0116980906964224,36.97877557774187,2.331,2099.234,1.999,1.420487649966195
1006,102,3.0604290070647595,-2.0111611441233794,38.94412998108414,2.158,2399.125,1.999,1.420487649966195
1007,102,3.3784350778999404,-0.002552207586093649,39.09571532469967,0.0,2701.469,0.0008,1.420487649966195
1008,103,3.7187339758881395,-2.009650353148726,27.600842671258253,2.808,300.641,1.999,1.4207006230355006
1009,103,3.5980172878495105,-2.0114686573916254,29.48120960709665,2.69,600.375,1.999,1.4207006230355006
1010,103,3.505768195327489,-2.012346666844786,30.879258707099183,2.599,900.235,1.9992,1.4207006230355006
1011,103,3.4315516184743537,-2.011760297154387,32.52857819043152,2.524,1199.922,1.999,1.4207006230355006
1012,103,3.371416597593704,-2.0112282869654767,34.093452690032194,2.46,1499.516,1.9992,1.4207006230355006
1013,103,3.315474243004986,-2.010343667710959,35.690774047886514,2.404,1799.375,1.9992,1.4207006230355006
1014,103,3.242197999687087,-2.010731045312557,37.43179285144448,2.332,2099.36,1.9992,1.4207006230355006
1015,103,3.0701355087480855,-2.011840234505073,39.39214740438941,2.16,2398.922,1.9992,1.4207006230355006
1016,103,3.359265274464532,0.00037566204291465823,39.83627352558105,0.0,2701.0,0.0006,1.4207006230355006
1017,103,3.5587698945654234,-0.003486197159243876,35.255766985179704,0.0,3012.0,0.0006,1.4207006230355006
1018,104,3.7394979974009592,-2.010973872498924,28.220750588765938,2.836,300.516,1.999,1.452255804330839
1019,104,3.617532462070707,-2.010438477893612,30.15503862144171,2.717,600.516,1.999,1.452255804330839
1020,104,3.525528425554984,-2.010745087693742,31.338463306075095,2.628,900.469,1.999,1.452255804330839
1021,104,3.450735236756211,-2.012509328588932,32.870590088907306,2.552,1200.329,1.999,1.452255804330839
1022,104,3.390857246176818,-2.0088528310251452,34.33113797618678,2.493,1499.891,1.999,1.452255804330839
1023,104,3.337061272503791,-2.0129308728870905,35.807690764812556,2.44,1799.797,1.999,1.452255804330839
1024,104,3.2707671947025103,-2.006964049127987,37.369825057476504,2.372,2099.485,1.999,1.452255804330839
1025,104,3.1336190950137444,-2.0113212618724816,39.188260305450065,2.239,2399.204,1.999,1.452255804330839
1026,104,3.253336728873607,-0.0023001073375331026,40.7054667661891,0.0,2700.094,0.0008,1.452255804330839
1027,104,3.538367513638639,-0.003208210242299756,35.98668029383188,0.0,3010.375,0.0006,1.452255804330839
1028,105,3.729871521373533,-2.011439526051554,28.08476008661635,2.82,300.797,1.999,1.431557632772571
1029,105,3.607152786927952,-2.010649782017343,29.997740489569548,2.7,600.5,1.999,1.431557632772571
1030,105,3.5146593208323273,-2.013068916269871,31.246121502367608,2.608,900.1879999999946,1.999,1.431557632772571
1031,105,3.4391313880736516,-2.0110398519679977,32.831605213847354,2.533,1200.0,1.999,1.431557632772571
1032,105,3.3788588888433013,-2.0094971421305954,34.33724764134249,2.472,1499.7350000000006,1.999,1.431557632772571
1033,105,3.323521573850145,-2.0103854772888057,35.86870378075717,2.416,1799.547000000006,1.999,1.431557632772571
1034,105,3.2520605922727115,-2.0116408299535444,37.50119650329176,2.346,2099.7820000000065,1.999,1.431557632772571
1035,105,3.091309648929099,-2.008632973918367,39.42591632981776,2.187,2399.702999999994,1.999,1.431557632772571
1036,105,3.34882314465495,-0.004608355637263978,40.0457634475518,0.0,2701.5629999999946,0.0008,1.431557632772571
1037,106,3.7269902016644436,-2.0106998474472326,27.860450090833197,2.816,291.0,1.9988,1.415015751158943
1038,106,3.606488887529324,-2.013917344838714,29.767756413954437,2.699,581.391,1.999,1.415015751158943
1039,106,3.5148653063624082,-2.0089716871183154,30.984256939418376,2.608,871.594,1.999,1.415015751158943
1040,106,3.4405170011842454,-2.0101131406852413,32.55499831869795,2.533,1162.031,1.999,1.415015751158943
1041,106,3.3802898860831623,-2.0101107310515953,34.03868911658072,2.473,1452.422,1.999,1.415015751158943
1042,106,3.3259865130301574,-2.0087603644432197,35.55127027036111,2.418,1742.61,1.999,1.415015751158943
1043,106,3.259300618217055,-2.0113223981796415,37.143754351994524,2.352,2032.969,1.999,1.415015751158943
1044,106,3.129852565541226,-2.0103247864679177,38.94274505372048,2.225,2323.485,1.999,1.415015751158943
1045,106,3.1189020227423967,-0.0010228355958855424,41.11131764037376,0.0,2614.641,0.0006,1.415015751158943
1046,106,3.5298467722653095,-0.0010315183322428753,36.40807944168446,0.0,2914.297,0.0006,1.415015751158943
1047,107,3.723372857815695,-2.0097077169953654,27.651677702099366,2.811,291.203,1.999,1.4097311506517451
1048,107,3.6020885040566415,-2.0093083582557787,29.57936047611797,2.693,581.234,1.9988,1.4097311506517451
1049,107,3.5099902277456487,-2.008760675224974,30.829610146353712,2.602,871.734,1.999,1.4097311506517451
1050,107,3.4354010783671045,-1.9975257826101909,32.4148641508223,2.527,1162.265,1.999,1.4097311506517451
1051,107,3.3742085135269333,-2.0149351112679987,33.9159495893736,2.466,1452.672,1.999,1.4097311506517451
1052,107,3.3187787040803904,-2.009837994727016,35.44086923263113,2.41,1743.047,1.999,1.4097311506517451
1053,107,3.2505752919357764,-2.0126272013440922,37.05527206556605,2.342,2033.515,1.999,1.4097311506517451
1054,107,3.1147915150076044,-2.010177472597688,38.88382976221564,2.209,2323.734,1.999,1.4097311506517451
1055,107,3.231389083676434,0.00089092101142283,40.575415551214185,0.0,2615.297,0.0006,1.4097311506517451
1056,107,3.5502850530656023,-0.0023638432224703377,35.881332810952436,0.0,2915.5,0.0006,1.4097311506517451
1057,108,3.721583209082713,-2.011215898073944,27.588053184201186,2.808,290.922,1.999,1.404917318129309
1058,108,3.5997959611734953,-2.013668492341907,29.57788822820469,2.689,581.219,1.999,1.404917318129309
1059,108,3.507115469625464,-2.0112695230559066,30.85023044926361,2.597,871.375,1.999,1.404917318129309
1060,108,3.431465669741517,-2.010086583255172,32.44242879330624,2.521,1161.672,1.999,1.404917318129309
1061,108,3.3705782085207763,-2.011342651107858,33.9888159128973,2.46,1452.094,1.9992,1.404917318129309
1062,108,3.3148677460147513,-2.011901753351762,35.54228372147752,2.404,1742.422,1.9992,1.404917318129309
